Term,es,nes,pval,sidak,fdr,geneset_size,leading_edge,term
Nervous System Development R-HSA-9675108,0.174962002134788,-0.0,1.0,1.0,1.0,84,"RPL23,NRP1,RPS23,RPS6KA1,FLRT3,RPL22L1,MAPK14,RPL38,CD72,ARPC1B,RPL30,RPL14,RPL32,COL6A1,RPL8,RPS25,HSP90AA1,PTK2",Nervous System Development R-HSA-9675108
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.24223277718510114,-0.0,1.0,1.0,1.0,34,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827
Intracellular Signaling By Second Messengers R-HSA-9006925,0.1610635406201336,-0.0,1.0,1.0,1.0,32,"LAMTOR5,RBBP4,GRB2,PRKAR1A,CD80,MAF1,AGO2",Intracellular Signaling By Second Messengers R-HSA-9006925
Macroautophagy R-HSA-1632852,0.2027222796647671,-0.0,1.0,1.0,1.0,13,HSP90AA1,Macroautophagy R-HSA-1632852
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,0.16550672012642512,-0.0,1.0,1.0,1.0,42,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226
Metabolism R-HSA-1430728,0.18966077124478156,-0.0,1.0,1.0,1.0,179,"UCK2,RPS23,OAZ2,DGUOK,RPL30,CHST2,CD320,DIDO1,INPP1,RPL23,SCO2,TPI1,CHST11,INMT,DDO,PTDSS1,RPL32,SMOX,SDC3,ACSS3,RPL8,RPS25,CHSY1,HSP90AA1,SLC25A15,LPL,CYGB,ISCA2,RPL22L1,SDC1,AKR7A2,ENO1,CHPF,FDPS,RPL14,GNG11,RPL38,PRKAR1A,GALE,NUDT3",Metabolism R-HSA-1430728
MET Activates PTK2 Signaling R-HSA-8874081,0.26494653464568674,-0.0,1.0,1.0,1.0,5,,MET Activates PTK2 Signaling R-HSA-8874081
MET Promotes Cell Motility R-HSA-8875878,0.3067258320583631,-0.0,1.0,1.0,1.0,6,PTK2,MET Promotes Cell Motility R-HSA-8875878
Axon Guidance R-HSA-422475,0.1925630260769882,-0.0,1.0,1.0,1.0,79,"RPL23,NRP1,RPS23,RPS6KA1,FLRT3,RPL22L1,MAPK14,RPL38,CD72,ARPC1B,RPL30,RPL14,RPL32,COL6A1,RPL8,RPS25,HSP90AA1,PTK2",Axon Guidance R-HSA-422475
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,0.13145924904351253,-0.0,1.0,1.0,1.0,46,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",rRNA Processing In Nucleus And Cytosol R-HSA-8868773
Aquaporin-mediated Transport R-HSA-445717,0.21025677164721193,-0.0,1.0,1.0,1.0,8,GNG11,Aquaporin-mediated Transport R-HSA-445717
Asparagine N-linked Glycosylation R-HSA-446203,0.2270885054675004,-0.0,1.0,1.0,1.0,20,"CTSC,TFG",Asparagine N-linked Glycosylation R-HSA-446203
rRNA Processing R-HSA-72312,0.13145924904351258,-0.0,1.0,1.0,1.0,46,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",rRNA Processing R-HSA-72312
mRNA Decay By 5 To 3 Exoribonuclease R-HSA-430039,0.2971884575376365,-0.0,1.0,1.0,1.0,5,LSM6,mRNA Decay By 5 To 3 Exoribonuclease R-HSA-430039
